RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,60,221,31,51,0.231,12,1,11,32,98,28,86,0,0.325,0.443,0.769,1.4
2,Patrick WisdomCHC,3B,57,203,32,44,0.217,13,0,12,31,93,23,81,2,0.301,0.458,0.759,0.7
3,Kyle SchwarberPHI,LF,59,217,39,46,0.212,10,0,16,34,104,36,78,3,0.328,0.479,0.807,0.9
4,Austin RileyATL,3B,61,242,34,62,0.256,13,1,16,35,125,20,75,2,0.328,0.517,0.845,2
4,Julio RodriguezSEA,CF,60,226,28,59,0.261,9,1,8,28,94,18,75,17,0.324,0.416,0.74,1.8
6,Chris TaylorLAD,DH,56,192,25,49,0.255,14,3,6,25,87,24,74,3,0.338,0.453,0.791,0.8
7,Trevor StoryBOS,2B,54,207,32,46,0.222,14,0,9,41,87,24,73,8,0.308,0.42,0.728,1.6
8,C.J. CronCOL,1B,61,237,35,69,0.291,13,1,14,42,126,16,71,0,0.344,0.532,0.875,1.9
8,Adam DuvallATL,CF,60,206,30,43,0.209,10,1,7,25,76,16,71,0,0.27,0.369,0.639,-0.4
10,Rhys HoskinsPHI,1B,60,228,33,54,0.237,11,1,11,30,100,28,69,0,0.324,0.439,0.763,1
10,Adolis GarciaTEX,RF,58,230,33,56,0.243,10,2,12,41,106,14,69,9,0.29,0.461,0.751,1.3
10,Jared WalshLAA,1B,59,219,28,57,0.26,11,1,11,36,103,13,69,1,0.308,0.47,0.778,0.9
13,Joey GalloNYY,LF,50,154,20,29,0.188,3,0,8,15,56,22,67,0,0.29,0.364,0.653,0.3
13,Ryan McMahonCOL,2B,60,212,26,50,0.236,12,2,4,32,78,28,67,0,0.332,0.368,0.7,1.1
13,Dansby SwansonATL,SS,62,226,37,66,0.292,12,1,8,36,104,21,67,9,0.356,0.46,0.816,2.5
16,Jorge SolerMIA,RF,55,208,28,45,0.216,11,0,12,29,92,25,66,0,0.309,0.442,0.752,0.7
