RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Eugenio SuarezSEA,3B,67,247,32,56,0.227,12,1,12,35,106,31,92,0,0.32,0.429,0.75,1.4
2,Patrick WisdomCHC,3B,62,218,32,48,0.22,13,0,12,31,97,25,87,2,0.308,0.445,0.753,0.6
3,Kyle SchwarberPHI,LF,66,240,48,51,0.213,11,0,18,37,116,46,84,3,0.343,0.483,0.826,1.3
4,Julio RodriguezSEA,CF,67,253,30,67,0.265,13,1,8,30,106,20,83,18,0.326,0.419,0.745,2.1
5,Trevor StoryBOS,2B,60,231,35,51,0.221,14,0,10,45,95,26,82,8,0.304,0.411,0.715,1.7
6,Austin RileyATL,3B,66,262,38,67,0.256,14,1,18,41,137,20,81,2,0.324,0.523,0.847,1.9
7,Chris TaylorLAD,DH,61,209,27,52,0.249,16,3,6,25,92,25,80,4,0.329,0.44,0.769,0.4
8,Adam DuvallATL,CF,65,224,32,46,0.205,10,1,8,26,82,20,79,0,0.274,0.366,0.64,-0.3
9,C.J. CronCOL,1B,67,262,41,78,0.298,14,2,17,52,147,16,77,0,0.344,0.561,0.905,2.2
10,Brandon MarshLAA,CF,61,203,25,50,0.246,7,0,6,30,75,15,76,4,0.3,0.369,0.67,1.2
11,Dansby SwansonATL,SS,67,245,41,72,0.294,13,1,9,37,114,25,75,11,0.363,0.465,0.828,2.7
11,Jared WalshLAA,1B,65,239,29,61,0.255,11,1,12,38,110,14,75,1,0.305,0.46,0.765,1
13,Rhys HoskinsPHI,1B,67,254,37,64,0.252,13,2,13,37,120,30,74,0,0.334,0.472,0.807,1.3
13,Adolis GarciaTEX,RF,64,253,40,64,0.253,11,3,13,45,120,14,74,11,0.294,0.474,0.768,2.2
15,Jorge SolerMIA,RF,59,224,29,49,0.219,13,0,12,30,98,27,73,0,0.311,0.438,0.749,0.9
15,Joey GalloNYY,LF,55,167,24,31,0.186,4,0,9,18,62,26,73,1,0.295,0.371,0.667,0.4
15,Ryan McMahonCOL,2B,65,229,28,54,0.236,12,2,5,33,85,31,73,0,0.333,0.371,0.705,1.1
15,Cody BellingerLAD,CF,60,222,27,47,0.212,13,2,8,24,88,19,73,8,0.277,0.396,0.673,1.3
19,Mike TroutLAA,CF,61,217,47,63,0.29,15,1,21,43,143,31,72,0,0.389,0.659,1.048,3.8
20,Christian YelichMIL,LF,65,248,41,59,0.238,9,2,7,23,93,30,71,10,0.323,0.375,0.698,1.1
20,Jorge MateoBAL,SS,61,208,18,42,0.202,9,2,4,16,67,8,71,17,0.239,0.322,0.561,1.2
20,Shohei OhtaniLAA,SP,66,256,42,64,0.25,13,1,13,37,118,24,71,7,0.322,0.461,0.782,0.7
23,Aaron JudgeNYY,RF,64,246,55,75,0.305,11,0,25,50,161,33,70,4,0.382,0.654,1.036,3.3
23,Bo BichetteTOR,SS,65,273,36,71,0.26,15,0,10,33,116,18,70,4,0.306,0.425,0.731,1.2
25,Luke VoitSD,DH,49,184,27,45,0.245,12,0,9,31,84,24,68,1,0.332,0.457,0.788,1
26,Nick CastellanosPHI,LF,67,257,29,65,0.253,17,0,7,36,103,21,67,2,0.312,0.401,0.713,-0.1
